trail_id,name,state_name,popularity,length,difficulty_rating,visitor_usage,avg_rating
10315406,Scorpius Arch Loop,California,3.353,5954.558000000001,1,1.0,4.5
10027732,Inspiration Point Trail,California,3.3423,2092.1420000000003,3,,3.5
10358333,Santa Cruz Island: Del Norte Campground to Chinese Harbor,California,3.3346,12874.72,3,2.0,4.5
10316793,King's Canyon to Mt Whitney,California,3.3322,129230.002,7,1.0,4.5
10311983,Crest View Trail,California,3.3036,4667.085999999999,1,2.0,5.0
10257654,White Wolf to Pate Valley Trail,California,3.2797,12391.918,3,2.0,4.0
10006900,Forest Lake Trail,California,3.2585,4828.02,3,2.0,4.0
10028862,"Twin Lakes, Horseshoe Lake, and Summit Lake",California,3.2247,25588.506,3,,0.0
10016753,Hanaupah Canyon Trail,California,3.2048,28807.186,3,2.0,2.5
10034008,Monarch Canyon/Mine Trail,California,3.1752,3862.4159999999997,1,2.0,4.0
10259114,Matterhorn Canyon and the Sawtooth Range Trail,California,3.1696,57936.24,5,2.0,4.0
10259147,Sand Dunes via Mecca Dale Road,California,3.1643,18507.41,1,1.0,4.5
10032078,Cahoon Rock from South Fork Campground,California,3.1572,45544.322,5,,5.0
10037321,Kings River,California,3.1247,22691.694,1,1.0,3.0
10271700,Tenaya Lake to May Lake to Mount Hoffman,California,3.1202,21565.156000000003,5,1.0,5.0
10258349,North Wilderness Trail to Twin Knolls,California,3.1069,4988.954000000001,3,,4.0
10026970,Roads End to Onion Valley Trail,California,3.1051,31703.998,5,2.0,0.0
10273342,Turkey Flats Sand Dunes,California,3.1041,3701.482,3,2.0,3.5
10259115,Benson Pass - Northeast Yosemite Grand Tour,California,3.0933,86743.42599999999,5,2.0,5.0
10467877,Emerald Lake,California,3.088,16576.202,3,2.0,4.5
10400638,Monument Mountain from Pinkham Canyon Trailhead,California,3.0864,22530.76,5,1.0,4.0
10312298,Pinnacles Overlook Trail,California,3.0743,1448.406,1,2.0,4.5
10269763,Marble Canyon Petroglyphs,California,3.0654,17380.872,1,2.0,3.0
10419777,John Muir Trail: Tenaya Lake to Reds Meadow,California,3.0414,91893.314,3,,4.5
10272277,Sawtooth Pass to Timber Gap Trail,California,3.0192,44578.718,5,2.0,0.0
10037386,Ashford Canyon Trail,California,3.0141,15127.796,3,,3.5
10312628,Echo Ridge & Echo Peaks,California,2.9671,13196.588,3,2.0,5.0
10267412,John Muir Trail: Cathedral Lakes Trail to Clouds Rest,California,2.9669,24783.836,3,2.0,0.0
10506284,Tenaya Lake Trail,California,2.955,4667.085999999999,3,,4.5
10264670,Black Mountain Trail,California,2.9488,9656.04,3,1.0,4.5
10270902,Yosemite to Agnew Meadows,California,2.9399,100100.948,3,3.0,4.5
10334875,Parker Pass to Lyell Canyon,California,2.9343,57775.306,5,2.0,4.0
10302606,Swaney Loop,California,2.9165,22852.627999999997,3,2.0,5.0
10031729,Holter Ridge via Lost Man Trail,California,2.9139999999999997,21082.354,3,1.0,0.0
10013404,Sifford Lakes Trail,California,2.9039,9173.238000000001,1,1.0,3.5
10271175,Joshua Tree Burro Loop Trail Hike,California,2.9014,12552.851999999999,3,2.0,4.0
10027507,Cathedral Peak: Southeast Buttress,California,2.8999,52947.28599999999,3,2.0,5.0
10270272,Helios Canyon,California,2.8893,5471.755999999999,7,,1.0
10369327,North Canyon Trail,California,2.8809,5954.558000000001,3,1.0,4.0
10031643,Bathtub Lake Trail,California,2.8752,1448.406,1,,3.5
10259022,Merced Lake High Sierra Camp Trail,California,2.8727,39911.632000000005,5,4.0,0.0
10478855,Wonderland Of Rocks Traverse,California,2.8689,8851.37,5,1.0,5.0
10309880,"Tuolome, Sunrise and Merced Lakes, and Vogelslang Loop",California,2.8587,58097.174000000006,3,2.0,5.0
10300210,Taft Point via Four Mile Trail,California,2.8449,23013.562,5,3.0,5.0
10035715,Gin Flat Loop,California,2.8265,7402.964,3,1.0,4.0
10258329,Visitor Center to Bacon Ranch,California,2.8228,1126.538,1,,3.5
10270273,Historic Stovepipe Well,California,2.7879,321.868,1,,4.0
10252779,Burnt Hill Trail and Canyon View Trail Loop,California,2.7621,9495.106,3,1.0,4.0
10035754,East Kennedy Lake Trail,California,2.7491,35566.414,5,1.0,3.0
10263522,McArthur Creek Loop Trail,California,2.7426,21565.156000000003,3,2.0,5.0
10355861,Bumpass Hell from Kohm Yah-mah-nee visitor center,California,2.7295,18507.41,3,1.0,5.0
10388810,Kaleidoscope Canyon Trail,California,2.7228,9334.171999999999,5,,3.5
10336696,Crescent Lake to Buena Vista Lake,California,2.6934,8368.568000000001,3,1.0,4.5
10257651,Tamarack Creek Trail,California,2.6594,7885.766,3,2.0,0.0
10038503,Drake Lake Trail,California,2.6448,7081.096,3,1.0,4.5
10356648,Young Lakes Trail,California,2.6387,21726.09,3,2.0,3.5
10020646,Harry Wade Road OHV Trail,California,2.6317,50694.21,1,1.0,3.0
10343125,High Sierra Trail to Lakes Trail,California,2.6308,17702.74,3,2.0,5.0
10257620,Covington Trail,California,2.6175,31382.13,3,1.0,3.5
10033123,Ireland Lake Trail,California,2.6147,30577.46,3,2.0,3.5
10111638,Negro Hill Trail,California,2.6113,1770.274,3,2.0,1.0
10021733,Johnson Canyon OHV Trail,California,2.6064,37175.754,3,,0.0
10259013,Golden Bee Mine Trail,California,2.6032,6759.228,7,1.0,4.0
10273218,Yosemite Valley East Loop,California,2.6017,65982.94,7,2.0,0.0
10262825,Kaweah River Trail,California,2.5781,35888.282,7,1.0,0.0
10304145,Tall Trees Access Road,California,2.559,19312.08,3,2.0,3.5
10269469,Morbid Mound Trail,California,2.5580000000000003,1287.472,3,2.0,5.0
10263616,Avalanche Pass Trail to Roaring River Via Kanawyers Trail,California,2.5225,45705.255999999994,7,2.0,5.0
10319970,Cabin Creek Trail,California,2.5114,4023.35,3,2.0,3.0
10027515,Walker Lake Trail,California,2.5081,25910.374,3,1.0,0.0
10032086,Pinto Lake Trail,California,2.5064,24140.1,5,2.0,5.0
10027565,Vidette Meadow Trail,California,2.5058,34439.876000000004,5,2.0,0.0
10269463,Candlestein Pass Trail,California,2.5003,6437.36,1,2.0,4.0
10268353,Bishop Pass Trail,California,2.4703,35083.612,5,3.0,4.5
10027721,Summit Lake to Kings Creek Trail,California,2.4651,8207.634,1,,4.0
10270279,Lower Telephone Canyon,California,2.4162,7885.766,3,,0.0
10022580,Bench Lake Trail,California,2.4142,35888.282,7,,4.0
10400643,Mastodon Peak and Eagle Mountain,California,2.3923,19794.881999999998,3,2.0,5.0
10311964,Quail Mountain from Covington Crest Trailhead,California,2.3687,14162.192,3,1.0,4.0
10038390,Junction Meadow Via Kearsarge Pass and Bubbs Creek Trails,California,2.3624,32186.8,5,2.0,4.0
10266321,The Farm Trail,California,2.3618,482.80199999999996,1,1.0,3.5
10041493,Dream Lake Trail,California,2.3458,2253.076,1,,4.0
10264127,Sugar Pine Grove Trail,California,2.3375,8690.436,1,1.0,2.0
10262823,Crescent Meadow to Tamarack Lake,California,2.3312,46188.058,5,1.0,0.0
10312153,Tuolumne Meadows to Vogelsang Pass,California,2.3277,33313.337999999996,5,3.0,3.0
10002139,John Muir Trail From Tioga Pass Road to the Merced River,California,2.3185,26393.176,5,2.0,5.0
10420957,Hetch Hechy Reservoir to Sierra Crest Backpacking Loop,California,2.2955,142426.59,7,2.0,4.0
10267055,Bearpaw Meadow Via Paradise Ridge Trail,California,2.2945,42647.51,3,,0.0
10294566,Yosemite High Country Open Loop,California,2.2848,68557.884,5,2.0,0.0
10269474,Love Land Wash,California,2.2786,4345.218,1,2.0,3.0
10371837,Little Bridge Canyon Trail,California,2.2756,9656.04,5,1.0,4.0
10270249,Tule Springs,California,2.2589,804.67,1,,3.5
10040302,Clark Range Viewpoint,California,2.222,4667.085999999999,3,,2.5
10027722,Corral Meadow Loop Trail,California,2.2192,15771.532,3,,3.0
10037320,Rowell Trailhead to Comanche Meadows,California,2.2062,20116.75,5,2.0,0.0
10264130,Westfall Meadows Trail,California,2.1597,5310.821999999999,1,1.0,3.0
10291229,Tamarack Flat to Yosemite Valley,California,2.155,25749.44,7,2.0,4.0
10418330,Big SEKI Loop,California,2.1531,233676.168,7,1.0,5.0
10259085,McCabe Lakes Trail,California,2.1287,47958.332,3,2.0,0.0
10528381,Generals Highway Scenic Drive,California,2.1094,73707.772,1,3.0,4.5
10344453,Tharp's Log and Huckleberry Trail Loop,California,2.0796,3540.548,1,2.0,5.0
10264672,Skunk Point Loop,California,2.075,9816.974,1,1.0,0.0
10341188,Wowona to Half Dome to Yosemite Valley,California,2.0733,51820.748,5,2.0,5.0
10336074,Vogelsang Basin Loop via John Muir Trail,California,2.0525,67592.28,3,3.0,5.0
10038496,Twin Meadows Trail,California,2.0467,7563.898,3,,2.0
10320139,Lake Eleanor to Laurel Lake,California,2.041,29772.79,5,2.0,0.0
10314387,Onion Valley to Horseshoe Meadows,California,2.0379,107182.04400000001,5,2.0,0.0
10299404,Deer Cove To Cedar Grove,California,2.0274,20438.618000000002,7,1.0,5.0
10478797,Old Dale Road: Pinto Basin Road to Route 62,California,2.0133,41520.972,3,2.0,5.0
10269467,Negropolis Trail,California,2.0031,2253.076,1,2.0,0.0
10022053,Skidoo OHV Road,California,1.9954,27680.647999999997,3,1.0,0.0
10264120,Yosemite Creek Trail to Yosemite Creek Campground,California,1.9874,5632.69,3,2.0,4.0
10396556,Manly Beacon via Zabriskie Point and Gower Gulch,California,1.9866,5149.888,3,2.0,4.5
10018608,Hidden Valley OHV Drive,California,1.9826,47314.596,3,2.0,4.0
10264122,Cascade Creek from Tamarack Campground Trail,California,1.9509999999999998,7081.096,3,2.0,4.0
10396557,"Red Canyon, Manly Beacon, Zabriskie Point Loop",California,1.9383,7563.898,3,2.0,3.5
10315438,Raker Peak Loop,California,1.9309,5793.624,3,1.0,5.0
10259106,Merced River High Trail,California,1.9262,75156.178,5,2.0,0.0
10472836,Crystal Lake Trail,California,1.9222,1609.34,3,1.0,5.0
10269465,Reggie Dome,California,1.9167,1448.406,1,2.0,0.0
10042325,Paradise Peak,California,1.8604,15127.796,5,1.0,0.0
10270254,Pride Rock,California,1.8555,4023.35,1,,0.0
10332210,Huckleberry Trail to Alta Trail Loop,California,1.8551,7081.096,3,,4.0
10031446,Santa Barbara Island Loop,California,1.8169,8851.37,3,,5.0
10257652,South Fork of the Tuolumne Trail,California,1.8094,5149.888,3,2.0,4.0
10308381,Pohono Trail via McGurk Meadow Trail,California,1.7862,24783.836,3,,4.0
10258344,Visitor Contact Station to Vista Point,California,1.7763,482.80199999999996,1,,4.0
10483854,Rattlesnake Canyon from Indian Cove Picnic Area,California,1.7737,4506.152,1,,5.0
10388993,Scotty's Spring,California,1.7716,17863.674,5,1.0,4.5
10040394,Pinon Mesa via Hummingbird Spring Trail,California,1.7579,5632.69,3,1.0,2.0
10293872,White Wolf to Upper Yosemite Falls to Yosemite Valley Lodge,California,1.7357,22530.76,5,2.0,3.0
10335544,White Mountain via Sawmill Walk-in Campground,California,1.7286,10621.643999999998,5,2.0,4.0
10257653,Aspen Valley Trail,California,1.7169,20921.42,5,2.0,0.0
10003914,Jakey Lake Trail,California,1.7075,9495.106,1,1.0,3.0
10257658,White Wolf to Smith Meadow Trail,California,1.7058,25588.506,3,2.0,0.0
10257676,Mather Ranger Station to Smith Meadow Trail,California,1.6931,28002.516,3,2.0,4.0
10336695,Crescent Lake from Chilnualna Falls Trailhead,California,1.6823,30094.658,5,2.0,4.0
10372809,"Trans Sierra Trip: Colby Pass Trail, High Sierra Trail, John Muir Trail, Mount Whitney, PCT",California,1.6658,120539.56599999999,7,2.0,5.0
10327774,Tamarack Creek to El Capitan,California,1.6593,17541.806,5,1.0,0.0
10517641,"Butte Lake, Cluster Lakes and Cinder Cone Loop",California,1.5999,32669.602000000003,5,2.0,4.0
10462912,Big 4 Mines OHV Trail,California,1.5801,26071.307999999997,1,1.0,4.0
10111637,Careys Castle Trail [CLOSED],California,1.5663,12070.05,3,1.0,3.5
10261704,Jack Gunn Maltese Peak Trail,California,1.5654,1770.274,3,2.0,0.0
10270286,Jubilee Mountain,California,1.5523,3540.548,5,,0.0
10351113,Big Oak Flat Road to Tuloumne Meadows,California,1.5485,84007.54800000001,7,2.0,5.0
10257657,White Wolf to Aspen Valley Trail,California,1.5431,29933.724,3,2.0,3.0
10331143,Miguel Meadow to Lake Eleanor to Laurel Lake Loop,California,1.5367,40233.5,3,,0.0
10310060,Mount Whitney from Cottonwood Lakes Walk in Campground,California,1.4981,47475.53,5,2.0,0.0
10369012,Grand Canyon of the Tuolumne and Rogers Lake,California,1.4581,66626.67599999999,5,2.0,0.0
10480470,Tamarack Flat to Eagle Peak,California,1.4549,32347.734,7,1.0,0.0
10327394,Hetch Hetchy to Yosemite Valley,California,1.4544,91249.57800000001,5,1.0,0.0
10003613,Elephant Seal Cove Trail,California,1.4391,5310.821999999999,3,,4.0
10290223,Silver Lake to Yosemite Village,California,1.4361,84812.21800000001,7,2.0,0.0
10259149,Pleasant Valley To El Dorado Mine and Pinto Basin,California,1.4111,27519.714,3,1.0,0.0
10316147,Inyo Mine Trail,California,1.3858,1287.472,3,1.0,4.5
10297082,May Lake Camp to Yosemite Valley,California,1.3743,45544.322,5,2.0,0.0
10258330,Visitor Center to Butterfield Homestead Trail,California,1.365,7242.03,1,2.0,5.0
10484490,Redwood Creek Trail,California,1.3415,6598.294,3,,4.5
10484535,Rae Lake via Bubbs Creek,California,1.3375,57292.504,7,2.0,4.0
10039797,Poopenaut Valley Trail,California,1.3135,3379.614,5,2.0,1.5
10383306,Mt. Lyell Base via John Muir and Rush Creek Trail,California,1.3094,46831.794,7,2.0,3.0
10483742,Titus Canyon Narrows,California,1.3052,1931.2079999999999,1,1.0,0.0
10420666,Florence Lake via Kings Canyon on the John Muir and Pacific Crest Trail,California,1.304,126815.992,5,3.0,5.0
10523443,Lake Eleanor Campground,California,1.2977,7724.831999999999,3,2.0,5.0
10428358,White Wolf to Piute Creek and the Grand Canyon of the Tuolumne River,California,1.294,35888.282,5,3.0,5.0
10257656,White Wolf to Aspen Valley Trail,California,1.2719,17059.004,3,2.0,0.0
10485496,Goler Wash and Mengal Pass Route,California,1.252,99135.344,5,1.0,5.0
10527706,Boiling Springs Lake via Kings Creek and Pacific Crest Trail,California,1.2269,22369.826,5,1.0,4.0
10522184,Diving Board,California,1.2263,20116.75,7,1.0,5.0
10467435,Bishop OHV Loop,California,1.1832,221445.18399999998,3,,0.0
10540716,Montañon Ridge Loop,California,1.1497,15127.796,5,2.0,5.0
10541145,Rattle Snake Canyon to Oh-Bay-Yo-Yo Shelter Hike,California,1.1052,9656.04,3,,3.0
10015941,Arch Point Loop Trail,California,1.0316,3862.4159999999997,3,,0.0
10527108,"Snow Creek, May Lake and Clouds Rest Loop",California,0.9989,53912.89,5,2.0,0.0
10501331,John Muir Trail,California,0.9673,339570.74,3,,0.0
10541171,Porcupine Wash Ruby Lee Mill Site Trail,California,0.9519,12230.983999999999,3,,0.0
10541099,"5 Tanks Including Twin Tanks, Ivanpah and Live Oak Tanks",California,0.9264,8529.502,3,,0.0
10541084,Pinto Basin Fried Liver Wash,California,0.9213,15127.796,3,,0.0
10541116,Rock Caves Loop,California,0.9213,6598.294,3,,0.0
10541144,Covington Loop Segment and Deer Horn Trail,California,0.9136,6759.228,3,,0.0
10497238,"North Dome, Tenaya Lake, Half Dome and Happy Isles via Snow Creek and John Muir Trail",California,0.8572,93019.852,7,2.0,0.0
10458560,Hunter Mountain OHV Road,California,0.8463,17219.938000000002,3,1.0,5.0
10483879,Alger Lakes via Mono Pass and Parker Pass Trails,California,0.8451,36210.15,5,2.0,3.0
10461840,Death Valley Buttes,California,0.7015,5954.558000000001,5,1.0,0.0
10258991,Wetland Boardwalk,California,0.6729,321.868,1,2.0,1.5
10540136,Juniper Lake to Butte Lake Loop,California,0.3871,35405.48,5,2.0,4.0
10541335,Bridalveil Creek Campground to Ostrander Lake Loop,California,0.1941,34761.744,3,1.0,0.0
10545116,Tenaya Lake to Half Dome Loop,California,0.0,36853.886,5,2.0,5.0
10026705,Emerald Lake Trail,Colorado,83.0341,4988.954000000001,3,4.0,4.5
10235688,Sky Pond via Glacier Gorge Trail,Colorado,65.477,13035.653999999999,5,3.0,5.0
10008208,Gem Lake Trail,Colorado,54.6336,4988.954000000001,3,4.0,4.5
10012319,The Loch Lake Trail via Glacier Gorge Trail,Colorado,52.036,8690.436,3,3.0,5.0
10031204,Alberta Falls Trail,Colorado,45.8306,2574.944,1,3.0,4.5
10026711,Chasm Lake,Colorado,44.9877,15127.796,5,3.0,5.0
10264164,Dream Lake Trail,Colorado,44.3632,3218.68,1,3.0,4.5
10238357,Bear Lake Nature Trail,Colorado,39.0729,1126.538,1,3.0,4.5
10235698,Twin Sisters Peak Trail,Colorado,38.7945,12070.05,5,3.0,4.5
10035513,Ouzel Falls via Wild Basin Trail from Sandbeach Lake,Colorado,38.7433,11909.116000000002,3,3.0,4.5
10010318,Deer Mountain Trail,Colorado,37.8313,9012.304,3,3.0,4.5
10041185,Lake Haiyaha,Colorado,34.4488,5793.624,3,2.0,4.5
10031203,"Mills Lake, Black Lake, Frozen Lake Trail",Colorado,33.4693,17702.74,5,3.0,5.0
10043053,Fern Lake Trail,Colorado,32.9579,11426.313999999998,3,2.0,4.5
10249728,Bridal Veil Falls via Cow Creek Trail,Colorado,32.0935,9816.974,3,3.0,4.5
10112141,The Keyhole and Longs Peak via Longs Peak Trail,Colorado,31.6959,11909.116000000002,5,3.0,5.0
10028391,Bierstadt Lake Loop Trail,Colorado,31.0555,5149.888,3,3.0,4.5
10238728,Glacier Gorge Trail,Colorado,28.796,4506.152,1,2.0,4.5
10235677,Cub Lake Trail Loop,Colorado,28.4165,9656.04,3,3.0,4.5
10235706,Mount Ida Trail,Colorado,28.4035,14805.928,5,3.0,5.0
10030658,Adams Falls Trail,Colorado,28.2017,1126.538,1,3.0,4.5
10011242,Flattop Mountain Trail,Colorado,26.7174,13196.588,5,3.0,4.5
10026708,Sprague Lake Trail,Colorado,26.2324,1287.472,1,3.0,4.5
10035508,Cascade Falls,Colorado,25.238000000000003,11909.116000000002,1,3.0,4.5
10111552,Hallett Peak,Colorado,23.5712,14805.928,5,3.0,5.0
10003209,Timberline Falls and Sky Pond Trail,Colorado,23.2203,14966.862,5,2.0,5.0
10037044,Odessa Lake Via Fern Lake Trail,Colorado,22.8281,13357.521999999999,3,2.0,4.5
10028402,High Dune Trail,Colorado,22.6281,4828.02,5,3.0,5.0
10235697,Nymph Lake Trail,Colorado,21.9963,1931.2079999999999,1,3.0,4.5
10041193,Copeland Falls to Calypso Cascades,Colorado,21.6951,5632.69,1,2.0,4.5
10235739,Black Lake Trail,Colorado,21.2884,15610.598,5,3.0,5.0
10235712,East Inlet Trail to Lone Pine Lake,Colorado,21.1836,17059.004,3,3.0,4.5
10003950,Sandbeach Lake Trail,Colorado,21.0644,13840.323999999999,5,2.0,4.5
10235699,Ouzel Lake Trail,Colorado,21.0145,15127.796,3,4.0,4.5
10317586,Mills Lake via Glacier Gorge Trail,Colorado,20.8615,7885.766,3,2.0,5.0
10041187,Alluvial Fan Trail,Colorado,20.6322,1126.538,1,3.0,4.5
10026713,West Creek Falls,Colorado,20.3382,6920.161999999999,3,1.0,4.5
10038099,Lily Lake,Colorado,19.6972,1287.472,1,3.0,4.5
10292656,Bear Lake to Alberta Falls to Mills Lake,Colorado,19.4896,8690.436,3,2.0,5.0
10026702,Ute Trail - Tombstone Ridge,Colorado,19.0785,9012.304,3,2.0,4.5
10012254,Lawn Lake Trail,Colorado,19.0361,18990.212,5,1.0,4.5
10297828,Ouzel Falls via Wild Basin Trail,Colorado,18.6678,8529.502,3,,4.5
10291251,The Loch and Lake of Glass,Colorado,18.5816,12552.851999999999,3,2.0,5.0
10033941,Estes Cone via Eugena Mine and Longs Peak Trail,Colorado,18.4971,9656.04,3,3.0,4.5
10235681,Andrews Tarn and Andrews Glacier Trail,Colorado,18.3733,13518.456,5,2.0,5.0
10033876,Petroglyph Point Trail,Colorado,18.1745,4184.284000000001,3,3.0,4.5
10235802,Bridal Veil Falls Via Lumpy Ridge Trails,Colorado,17.9683,20116.75,5,2.0,4.5
10002801,Ypsilon Lake Trail,Colorado,17.9093,16898.07,3,2.0,4.5
10363771,Bear Lake to Sky Pond via Glacier Gorge Trail,Colorado,17.8462,14001.258,5,2.0,5.0
10001492,Calypso Cascades via Allenspark Trail,Colorado,17.4926,9173.238000000001,3,3.0,4.5
10293112,Lake Helene via Fern Lake Trail,Colorado,17.331,9816.974,3,3.0,4.5
10005393,Bluebird Lake Trail,Colorado,16.6696,19473.014,5,1.0,4.5
10293307,"Nymph, Dream, Haiyaha and Loch Vale Lakes Loop",Colorado,16.5198,12713.786,3,2.0,4.5
10258578,Cub Lake,Colorado,16.5094,8207.634,3,1.0,4.0
10235741,East Inlet Trail to Lake Verna,Colorado,16.4705,20760.486,5,1.0,5.0
10030593,Warner Point Nature Trail,Colorado,16.2627,2414.01,1,1.0,4.5
10320915,Gem Lake Trail and Lumpy Ridge Loop,Colorado,16.0138,7081.096,3,2.0,4.5
10272716,Continental Divide National Scenic Trail (CDNST) Loop,Colorado,15.732999999999999,46348.992,7,1.0,4.5
10000412,Chasm Falls Trail via Old Fall River Road,Colorado,15.6444,4023.35,3,3.0,4.0
10010458,Timber Lake Trail,Colorado,15.470999999999998,15932.466,3,2.0,4.5
10106086,Cliff Palace Loop Trail,Colorado,15.2049,643.736,1,3.0,4.5
10289358,Mills Lake and The Loch,Colorado,15.1983,11265.38,3,2.0,5.0
10235810,Green Mountain Trail,Colorado,14.7896,5632.69,3,1.0,4.5
10248248,Flat Top Mountain and Fern Lake Trail,Colorado,14.7715,16737.136000000002,3,1.0,4.5
10296119,Alberta Falls and Bear Lake,Colorado,14.5188,4023.35,3,2.0,4.5
10263499,Gem Trail to Balanced Rock,Colorado,14.3872,11265.38,3,1.0,4.5
10264059,Alpine Ridge Trail,Colorado,14.3272,1126.538,1,3.0,4.5
10290799,Four Lake Loop Trail,Colorado,14.2067,10943.511999999999,3,2.0,4.5
10033934,Toll Memorial Trail,Colorado,14.2041,1770.274,1,3.0,4.5
10031845,Mosca Pass Trail,Colorado,14.1369,10299.776,3,3.0,4.5
10235769,Finch Lake via Allenspark Trail,Colorado,14.1126,11748.181999999999,3,2.0,4.5
10284205,"Tyndall Glacier and Nymph, Dream, Emerald, and Haiyaha Lakes",Colorado,14.0678,10138.841999999999,3,2.0,4.5
10267490,Lily Ridge Trail,Colorado,14.002,1770.274,1,2.0,4.5
10033889,Oak Flat Loop Trail,Colorado,13.9597,2092.1420000000003,3,1.0,4.0
10259076,Gunnison Route Trail,Colorado,13.9396,2896.812,7,2.0,4.5
10018356,Dunes Trail from Pinyon Flats,Colorado,13.9155,7242.03,5,1.0,4.5
10031830,Crystal Lakes Trail,Colorado,13.8078,23335.43,5,1.0,5.0
10293115,Glacier Gorge Trailhead to Jewel Lake,Colorado,13.7925,9495.106,3,2.0,4.5
10271463,Trail Ridge Road,Colorado,13.7908,62764.26,3,3.0,4.5
10235788,MacGregor Falls Trail,Colorado,13.7732,9977.908000000001,3,2.0,4.5
10249822,Painted Wall View Trail,Colorado,13.5973,321.868,1,2.0,4.5
10299305,Mills Lake via Glacier Gorge Trail,Colorado,13.2626,8529.502,3,2.0,4.5
10007866,Chapin Pass Trail to Mount Chapin,Colorado,13.2069,6276.4259999999995,3,2.0,5.0
10111780,Mount Chiquita via Chapin Pass Trail,Colorado,13.1672,8046.7,3,,5.0
10277364,The Pool via Fern Lake Trail,Colorado,13.1538,5310.821999999999,1,2.0,4.5
10274329,Twin Owls and Lumpy Ridge Loop,Colorado,13.132,2574.944,1,2.0,4.5
10250371,Onahu Trail to Granite Falls,Colorado,13.0612,17380.872,3,2.0,4.5
10030653,Lulu City Trail,Colorado,13.0545,11426.313999999998,3,2.0,4.5
10038088,Mirror Lake Trail,Colorado,13.0231,20277.683999999997,3,1.0,4.5
10241603,Old Fall River Road,Colorado,12.9199,16898.07,1,3.0,4.5
10013526,Thunder Lake Trail,Colorado,12.9172,18024.608,5,2.0,4.5
10002585,North Inlet Trail to Lake Nokoni,Colorado,12.815999999999999,29450.922000000002,3,1.0,4.5
10255921,Balcony House Loop Trail,Colorado,12.7726,643.736,1,3.0,4.5
10270326,Bear Lake to Bierstadt Lake via Flat Top Mountain Trail,Colorado,12.6549,7081.096,1,2.0,4.5
10008051,Upper Beaver Meadows Loop Trail,Colorado,12.6267,1770.274,1,2.0,4.0
10236189,Chasm View Nature Trail,Colorado,12.2737,965.6039999999999,1,1.0,5.0
10248242,Forest Canyon Overlook,Colorado,12.262,482.80199999999996,1,3.0,4.5
10017559,Lion Lake Trail,Colorado,11.8259,19955.816000000003,5,2.0,5.0
10254185,Emerald Mountain Trail,Colorado,11.5216,2414.01,3,1.0,4.0
10258922,Sand Dunes Loop Trail,Colorado,11.4416,8046.7,3,1.0,4.5
10018316,Exclamation Point,Colorado,11.3623,4667.085999999999,1,2.0,4.5
10258930,Green Mountain Summit Via North Vista Trail,Colorado,11.3221,10460.71,3,1.0,4.5
10258323,5 Lake Loop,Colorado,10.9801,19633.948,7,3.0,4.5
10008056,Mesa Verde Point Lookout Trail,Colorado,10.8043,3379.614,3,2.0,4.5
10239321,Big Meadows Trail,Colorado,10.7041,11909.116000000002,3,2.0,4.0
10279359,Bear Lake and Nymph Lake,Colorado,10.5667,2896.812,1,2.0,4.5
10240894,Cow Creek to Gem Lake,Colorado,10.0475,12391.918,3,2.0,4.5
10235711,East Inlet Trail to Spirit Lake,Colorado,9.9247,23174.496,5,1.0,5.0
10263386,Fern and Spruce Lakes,Colorado,9.9148,14323.126,3,2.0,4.5
10263389,Finch Lake and Pear Lake Trail,Colorado,9.8782,19473.014,3,1.0,4.5
10275682,East Inlet Trail to Adams Falls and Campsite,Colorado,9.8561,7885.766,3,2.0,4.5
10272876,Gunnison Point Overlook,Colorado,9.8415,321.868,1,2.0,4.5
10265217,Marmot Point Trail,Colorado,9.8002,1287.472,3,1.0,4.5
10264634,Holzwarth Historical Site / Never Summer Ranch,Colorado,9.7464,1931.2079999999999,1,3.0,4.0
10236182,Rim Rock Nature Trail,Colorado,9.5991,2414.01,3,1.0,4.0
10265442,Irene Lake Trail,Colorado,9.3496,1287.472,1,2.0,4.0
10002501,Soda Canyon Overlook Trail,Colorado,9.3427,1931.2079999999999,1,3.0,4.0
10266708,Boulder Brook Trail,Colorado,9.3186,7402.964,3,1.0,4.5
10289369,Odessa Lake via Fern Lake Trail,Colorado,9.3077,14966.862,3,,5.0
10030657,Ute Trail from Poudre Lake to Alpine Ridge,Colorado,9.2145,13518.456,3,,4.5
10344418,"Chapin, Chiquita, Ypsilon",Colorado,9.1322,14323.126,5,1.0,4.5
10017560,Storm Pass Trail,Colorado,9.0981,23174.496,3,2.0,4.0
10289234,Bear Lake to Lake Bierstadt,Colorado,9.0967,7081.096,3,2.0,4.5
10314923,Beaver Ponds,Colorado,9.0569,3701.482,1,2.0,4.5
10028396,East Portal Trailhead: Wind River and Glacier Basin Loop,Colorado,8.9639,9816.974,3,2.0,4.0
10002944,Onahu Creek Trail,Colorado,8.8702,12874.72,1,1.0,4.0
10038098,Eugenia Mine,Colorado,8.8658,6115.491999999999,3,2.0,4.0
10236179,Upper Sand Creek Lake Trail,Colorado,8.8522,11909.116000000002,7,1.0,4.5
10039066,Mesa Verde National Park Scenic Drive,Colorado,8.8472,24140.1,1,2.0,4.5
10264641,Warner Route,Colorado,8.7418,6759.228,7,2.0,4.5
10031837,Mill Creek Basin Trail to Bierstadt Lake,Colorado,8.6946,9977.908000000001,3,2.0,4.0
